,b1-nummer,Naam,District,Verkiezingdatum,Vermogen,margin,Sterfdatum,Vermogen_deflated,before,after,lifespan,election_type,party_election,amount_votes,amount_electors,amount_seats,turnout,kiesdrempel,begin_period,end_period,tenure,date_of_birth,place_of_birth,party,election_after_arp,election_after_rk,election_after_lib,howmany_before_alg,howmany_after_alg,age_at_election,age_of_death,turnout_previous_el,diff_turn,no_candidates,taxespercap_1859,taxespercap_1889,taxespercap_diff,birthplace_pop_1859,birthplace_cath,birthplace_prot,birthplace_ov,birthplace_share_cath,birthplace_share_prot,district_cath,district_prot,district_ov,district_pop_1859,district_pop_1889,birthplace_agri,birthplace_indus,birthplace_serv,district_agri,district_indus,district_serv,party_category,prof_business,prof_politics,prof_colonial,distance_bp_hag
0,00485,G. Groen van Prinsterer,Gorinchem,25/01/1859,,0.063622370446383,19-05-1876,,61,48,6324.0,tussentijds,,534.0,2810,1.0,1984.0,992.0,1840-08-11,1865-04-06,24.66849315068493,21-08-1801,Voorburg,antirevolutionair,0,0,0,24,21,57.46849315068493,74.79452054794521,952.0,1032.0,6,6.702877989460883,8.271165644171779,1.568287654710896,1644.6666666666667,816.0,924.0,0.0,0.4689655172413793,0.5310344827586206,1094.0,4411.0,78.0,5962.0,5939.5,0.0,0.0,0.0,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,0,3.235629702126873
0,00082,W.C.M. Begram,Gorinchem,30/10/1866,1124255.22,0.170413669064748,06-05-1890,1067120.93830415,4,4,8619.0,algemeen,,1429.0,3009,2.0,4562.0,1141.0,1859-02-15,1879-09-14,20.59178082191781,23-05-1823,Gorinchem,conservatief,0,0,0,0,1,43.46849315068493,67.08219178082192,1870.0,2692.0,6,4.325729620932573,5.372842831888206,1.047113210955633,5962.0,1094.0,4411.0,78.0,0.19595199713415726,0.7900770195235537,1094.0,4411.0,78.0,5962.0,5939.5,0.052251963455682,0.2149382913928514,0.4484693059785222,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,0,52.711757732644436
0,01249,G. Simons,Gorinchem,30/10/1866,,0.086780575539568,17-11-1868,,3,2,749.0,algemeen,,1057.0,3009,2.0,4562.0,1141.0,1864-09-19,1868-11-16,4.161643835616438,22-01-1802,Uithoorn,conservatief,0,0,0,1,1,64.81369863013698,66.86575342465754,1870.0,2692.0,6,3.35511575802838,3.3128721942281265,-0.042243563800253625,892.6666666666666,680.0,603.0,44.0,0.5124340617935192,0.4544084400904295,1094.0,4411.0,78.0,5962.0,5939.5,0.0,0.0,0.0,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,1,0,0,39.796858584623706
0,00691,L.W.C. Keuchenius,Gorinchem,10/06/1879,-8049.76,0.147455867082035,17-12-1893,-8129.32157714465,40,20,5186.0,periodiek,AR,74.0,2784,1.0,1225.0,613.0,1866-08-08,1893-12-16,27.375342465753423,21-10-1822,Batavia ,antirevolutionair,1,0,1,8,13,56.9972602739726,71.20547945205479,2106.0,-881.0,2,,,,,,,,,,1094.0,4411.0,78.0,5962.0,5939.5,,,,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,1,11402.661216006301
0,01238,H. Seret,Gorinchem,23/09/1880,4436.6,0.151291512915129,23-12-1912,3955.63812970069,2,15,11778.0,tussentijds,,1248.0,3654,1.0,2181.0,1091.0,1880-10-04,1905-09-18,24.96986301369863,30-08-1845,Leerdam,antirevolutionair;ARP,1,0,1,0,12,35.09041095890411,67.35890410958905,1601.0,580.0,2,2.458938053097345,2.827045565899069,0.36810751280172394,1883.3333333333333,0.0,0.0,0.0,,,1094.0,4411.0,78.0,5962.0,5939.5,0.0,0.0,0.0,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,0,57.52183717655701
0,01238,H. Seret,Gorinchem,15/06/1886,4436.6,0.147054177854999,23-12-1912,3955.63812970069,6,11,9687.0,algemeen,AR(DT),2058.0,4088,2.0,6348.0,1587.0,1880-10-04,1905-09-18,24.96986301369863,30-08-1845,Leerdam,antirevolutionair;ARP,1,0,1,1,10,40.81917808219178,67.35890410958905,2928.0,3420.0,4,2.458938053097345,2.827045565899069,0.36810751280172394,1883.3333333333333,0.0,0.0,0.0,,,1094.0,4411.0,78.0,5962.0,5939.5,0.0,0.0,0.0,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,0,57.52183717655701
0,00433,B.J.L. van Geer van Jutphaas,Gorinchem,15/06/1886,237120.17,0.143263307534355,04-08-1903,230821.416567327,0,0,6140.0,,,,,,,,1884-12-08,1894-03-19,9.282191780821918,12-12-1816,Utrecht,antirevolutionair,1,0,1,0,0,69.55342465753425,86.37534246575342,,,4,5.295556555110009,5.861214521139117,0.5656579660291081,34830.333333333336,12478.0,22977.0,354.0,0.34845988438660674,0.641654332709654,1094.0,4411.0,78.0,5962.0,5939.5,0.0243031221034069,0.2326543530848009,0.4347885063188118,0.052251963455682,0.2149382913928514,0.4484693059785222,protestant,0,0,0,55.96368299611148
0,01556,W.P. Vis,Middelburg,10/06/1862,0,0.068181818181818,20-02-1899,0.0,1,0,13286.0,periodiek,,369.0,2556,1.0,1036.0,518.0,1852-09-20,1864-09-18,12.002739726027396,21-02-1822,Maastricht,Thorbeckiaan,0,0,0,0,0,40.64931506849315,77.04931506849314,1182.0,-146.0,4,3.412850635339248,4.3981544984101255,0.9853038630708775,18074.33333333333,18232.0,862.0,207.0,0.9446142686907414,0.04466089839904668,1885.0,12436.0,214.0,10651.0,8558.0,0.0148861646234676,0.3922358435493286,0.3648569760653823,0.0447809278350515,0.2024269759450171,0.4446950171821305,liberal,0,0,0,166.96755109057085
0,00414,G.A. Fokker,Middelburg,22/01/1868,110826.79,0.081559374198513,24-08-1878,76288.3942394026,14,1,3867.0,algemeen,,1141.0,2716,2.0,3931.0,983.0,1849-02-15,1875-09-19,26.60821917808219,17-12-1811,Middelburg,Thorbeckiaan;liberaal,0,0,0,7,0,56.136986301369866,66.73150684931507,1261.0,2670.0,4,5.334240916345883,6.78639869128301,1.4521577749371266,10651.0,1885.0,12436.0,214.0,0.12968696250429995,0.8555899552803578,1885.0,12436.0,214.0,10651.0,8558.0,0.0447809278350515,0.2024269759450171,0.4446950171821305,0.0447809278350515,0.2024269759450171,0.4446950171821305,liberal,0,0,0,80.53060208153995
0,00368,D. van Eck,Middelburg,22/01/1868,236765.67,0.080789946140036,13-03-1895,247212.051302418,8,6,9912.0,algemeen,,1138.0,2716,2.0,3931.0,983.0,1849-02-13,1884-10-10,35.679452054794524,28-05-1817,Kloosterzande,Thorbeckiaan;liberaal,0,0,0,4,1,50.68767123287671,77.84383561643835,1261.0,2670.0,4,,,,,,,,,,1885.0,12436.0,214.0,10651.0,8558.0,,,,0.0447809278350515,0.2024269759450171,0.4446950171821305,liberal,0,0,0,81.94651427794287
0,00368,D. van Eck,Middelburg,12/06/1877,236765.67,0.174081237911025,13-03-1895,247212.051302418,11,3,6306.0,periodiek,(AH)*,1214.0,2920,1.0,2076.0,1038.0,1849-02-13,1884-10-10,35.679452054794524,28-05-1817,Kloosterzande,Thorbeckiaan;liberaal,0,0,0,5,1,60.56712328767123,77.84383561643835,2176.0,-100.0,2,,,,,,,,,,1885.0,12436.0,214.0,10651.0,8558.0,,,,0.0447809278350515,0.2024269759450171,0.4446950171821305,liberal,0,0,0,81.94651427794287
0,00598,P.C. 't Hooft,Middelburg,12/06/1883,,0.141552511415525,18-11-1921,,2,2,13861.0,periodiek,AR(DT),1250.0,2701,1.0,2195.0,1098.0,1882-01-27,1886-05-17,4.304109589041096,19-10-1849,Veen ,antirevolutionair,1,0,1,0,2,34.153424657534245,72.12876712328767,2338.0,-143.0,2,,,,,,,,,,1885.0,12436.0,214.0,10651.0,8558.0,,,,0.0447809278350515,0.2024269759450171,0.4446950171821305,protestant,0,0,0,962.097277814221
0,01166,P.H. Saaymans Vader,Goes,14/06/1864,,0.050438596491228,18-03-1891,,0,7,9773.0,periodiek,,281.0,1339,1.0,930.0,465.0,1866-11-20,1879-09-13,12.821917808219178,17-07-1799,Zierikzee,antirevolutionair,0,0,0,0,3,64.95342465753424,91.72876712328767,845.0,85.0,4,3.7494364369150897,4.757790368271955,1.0083539313568655,4879.666666666667,1392.0,4886.0,25.0,0.22084721561161352,0.7751864191654767,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.1482565877029545,0.2022890604205483,0.3784934788394996,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,54.908267521869256
0,01166,P.H. Saaymans Vader,Goes,22/01/1868,,0.166349809885932,18-03-1891,,5,2,8456.0,algemeen,,585.0,1421,1.0,1063.0,532.0,1866-11-20,1879-09-13,12.821917808219178,17-07-1799,Zierikzee,antirevolutionair,0,0,0,2,0,68.56164383561644,91.72876712328767,1104.0,-41.0,3,3.7494364369150897,4.757790368271955,1.0083539313568655,4879.666666666667,1392.0,4886.0,25.0,0.22084721561161352,0.7751864191654767,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.1482565877029545,0.2022890604205483,0.3784934788394996,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,54.908267521869256
0,01166,P.H. Saaymans Vader,Goes,08/06/1875,,0.1504,18-03-1891,,7,0,5703.0,periodiek,AR(DT/DZH),719.0,1601,1.0,1264.0,632.0,1866-11-20,1879-09-13,12.821917808219178,17-07-1799,Zierikzee,antirevolutionair,0,0,0,3,0,76.1041095890411,91.72876712328767,1123.0,141.0,2,3.7494364369150897,4.757790368271955,1.0083539313568655,4879.666666666667,1392.0,4886.0,25.0,0.22084721561161352,0.7751864191654767,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.1482565877029545,0.2022890604205483,0.3784934788394996,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,54.908267521869256
0,01177,A.F. de Savornin Lohman,Goes,10/06/1879,141708.44,0.08601521357519,11-06-1924,84837.2657031743,21,33,16467.0,periodiek,AR,178.0,2528,1.0,778.0,389.0,1879-09-15,1921-02-07,41.42465753424658,29-05-1837,Groningen,antirevolutionair;Vrij-AR;CHP;CHU,1,0,1,0,25,42.38356164383562,87.4986301369863,1771.0,-993.0,4,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,198.46168001186794
0,01177,A.F. de Savornin Lohman,Goes,24/06/1879,141708.44,0.147855530474041,11-06-1924,84837.2657031743,18,40,16571.0,herstemming,AR,1090.0,3649,1.0,2485.0,1243.0,1879-09-15,1921-02-07,41.42465753424658,29-05-1837,Groningen,antirevolutionair;Vrij-AR;CHP;CHU,1,0,1,0,25,42.0986301369863,87.4986301369863,1871.0,614.0,2,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,198.46168001186794
0,01050,J.L.C. Pompe van Meerdervoort,Goes,15/06/1886,-6331.17,0.02318571759796,29-11-1918,-4024.76391558266,0,2,11854.0,algemeen,(AH)*,941.0,2926,2.0,4331.0,1083.0,1881-09-20,1905-09-18,24.008219178082193,17-09-1837,Maastricht,antirevolutionair;ARP,1,0,1,0,1,48.775342465753425,81.25205479452055,3757.0,574.0,5,3.412850635339248,4.3981544984101255,0.9853038630708775,18074.33333333333,18232.0,862.0,207.0,0.9446142686907414,0.04466089839904668,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.0148861646234676,0.3922358435493286,0.3648569760653823,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,166.96755109057085
0,01177,A.F. de Savornin Lohman,Goes,15/06/1886,141708.44,0.00602828657547,11-06-1924,84837.2657031743,37,19,14023.0,algemeen,AR,286.0,6059,7.0,23069.0,1648.0,1879-09-15,1921-02-07,41.42465753424658,29-05-1837,Groningen,antirevolutionair;Vrij-AR;CHP;CHU,1,0,1,7,14,49.07945205479452,87.4986301369863,3757.0,19312.0,5,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,198.46168001186794
0,01203,A. van Schimmelpenninck van der Oye,Goes,29/06/1886,2103725.7,0.075933864053889,19-06-1918,1337351.43514451,0,0,11677.0,,,,,,,,1873-09-15,1888-09-30,15.052054794520547,30-09-1839,Voorst ,antirevolutionair,1,0,1,0,0,46.778082191780825,78.76986301369863,,,4,,,,,,,,,,634.0,3345.0,17.0,3827.3333333333335,3283.0,,,,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,122.7203893260754
0,01177,A.F. de Savornin Lohman,Goes,29/06/1886,141708.44,0.074300877730149,11-06-1924,84837.2657031743,41,18,14009.0,herstemming,AR(DT),1431.0,2926,2.0,4899.0,1225.0,1879-09-15,1921-02-07,41.42465753424658,29-05-1837,Groningen,antirevolutionair;Vrij-AR;CHP;CHU,1,0,1,11,14,49.11780821917808,87.4986301369863,4331.0,568.0,4,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,634.0,3345.0,17.0,3827.3333333333335,3283.0,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0883614526737203,0.1798684586788676,0.4112096082356305,protestant,0,0,0,198.46168001186794
0,00684,J.J. van Kerkwijk,Zierikzee,12/02/1863,319236.01,0.035023041474654,21-05-1901,285890.363771386,1,14,13684.0,tussentijds,,341.0,1393,1.0,1124.0,562.0,1863-03-04,1901-05-20,38.23561643835617,19-12-1830,Ouddorp ,Thorbeckiaan;liberaal,0,0,0,0,9,32.97534246575343,70.46575342465754,1127.0,-3.0,7,,,,,,,,,,1392.0,4886.0,25.0,4879.666666666667,3530.0,,,,0.1482565877029545,0.2022890604205483,0.3784934788394996,liberal,0,0,0,39.66665186989207
0,00497,N.R.H. Guljé,Breda,25/02/1862,88957.915,0.106106106106106,05-07-1885,78166.6827207901,0,0,8472.0,,,,,,,,1862-04-24,1871-09-17,9.405479452054795,05-06-1808,Den Bosch,Thorbeckiaan,0,0,0,0,0,53.843835616438355,77.05479452054794,,,5,4.01603911331357,5.71420148868745,1.6981623753738795,15067.333333333334,11183.0,2620.0,97.0,0.8045323741007194,0.1884892086330935,7751.0,1745.0,36.0,9886.0,11088.0,0.0160724312184166,0.2829870859067939,0.4409039865244245,0.018014097989731,0.2488904359933861,0.4648855626142198,liberal,0,0,0,80.97015671432723
0,00497,N.R.H. Guljé,Breda,22/01/1868,88957.915,0.015640467234211,05-07-1885,78166.6827207901,0,0,6315.0,,,,,,,,1862-04-24,1871-09-17,9.405479452054795,05-06-1808,Den Bosch,Thorbeckiaan,0,0,0,0,0,59.75342465753425,77.05479452054794,,,5,4.01603911331357,5.71420148868745,1.6981623753738795,15067.333333333334,11183.0,2620.0,97.0,0.8045323741007194,0.1884892086330935,7751.0,1745.0,36.0,9886.0,11088.0,0.0160724312184166,0.2829870859067939,0.4409039865244245,0.018014097989731,0.2488904359933861,0.4648855626142198,liberal,0,0,0,80.97015671432723
0,00592,P.J.J. Hollingérus Pijpers,Breda,22/01/1868,1415.43,0.005345476143338,17-01-1886,1292.50442160326,0,0,6570.0,,,,,,,,1864-09-19,1869-09-19,5.002739726027397,26-01-1816,Breda,Thorbeckiaan,0,0,0,0,0,52.02465753424657,70.02465753424657,,,5,3.809022860610965,5.196248196248196,1.3872253356372313,9886.0,7751.0,1745.0,36.0,0.8131556861099455,0.1830675618967688,7751.0,1745.0,36.0,9886.0,11088.0,0.018014097989731,0.2488904359933861,0.4648855626142198,0.018014097989731,0.2488904359933861,0.4648855626142198,liberal,0,0,0,63.34721142533265
0,00299,J.H.A. Diepen,Zevenbergen,23/04/1878,95705.29,0.060298507462687,08-11-1898,97661.9014593718,3,6,7415.0,tussentijds,,650.0,2044,1.0,1684.0,842.0,1864-09-19,1898-11-07,34.156164383561645,21-02-1828,Deventer,Thorbeckiaan;liberaal;Liberale Unie;oud- of vrije liberalen,0,0,0,0,0,50.202739726027396,70.51780821917808,1508.0,176.0,3,2.936750875898949,4.04268133019115,1.105930454292201,10846.0,1722.0,7299.0,165.0,0.18745917700849118,0.794578706727629,2419.0,686.0,3.0,3438.0,3281.0,0.0466868774361195,0.3201385881333911,0.375487223906453,0.2588967971530249,0.2485172004744958,0.2138196915776987,liberal,0,0,0,133.36407829693212
0,01522,R. van der Werk,Zevenbergen,07/05/1878,96000.41,0.050728862973761,23-01-1926,57473.0220076071,2,6,17368.0,herstemming,,901.0,2044,1.0,1715.0,858.0,1878-05-13,1884-05-27,6.043835616438356,15-01-1841,Zevenbergen ,liberaal,0,0,0,0,1,37.49315068493151,85.07671232876713,1684.0,31.0,2,,,,,,,,,,2419.0,686.0,3.0,3438.0,3281.0,,,,0.2588967971530249,0.2485172004744958,0.2138196915776987,liberal,0,0,0,52.421364802967176
0,01522,R. van der Werk,Zevenbergen,14/06/1881,96000.41,0.009287925696594,23-01-1926,57473.0220076071,4,4,16293.0,periodiek,(AH)*,627.0,2134,1.0,1641.0,821.0,1878-05-13,1884-05-27,6.043835616438356,15-01-1841,Zevenbergen ,liberaal,1,0,1,0,1,40.43835616438356,85.07671232876713,1499.0,142.0,3,,,,,,,,,,2419.0,686.0,3.0,3438.0,3281.0,,,,0.2588967971530249,0.2485172004744958,0.2138196915776987,liberal,0,0,0,52.421364802967176
0,01522,R. van der Werk,Zevenbergen,28/06/1881,96000.41,0.031773541305604,23-01-1926,57473.0220076071,5,3,16279.0,herstemming,(AH)*,893.0,2134,1.0,1732.0,866.0,1878-05-13,1884-05-27,6.043835616438356,15-01-1841,Zevenbergen ,liberaal,1,0,1,0,1,40.47671232876712,85.07671232876713,1641.0,91.0,2,,,,,,,,,,2419.0,686.0,3.0,3438.0,3281.0,,,,0.2588967971530249,0.2485172004744958,0.2138196915776987,liberal,0,0,0,52.421364802967176
0,00481,P. Gouverneur,Tilburg,08/06/1852,,0.004178272980501,12-03-1860,,9,0,3041.0,periodiek,,301.0,2980,1.0,820.0,410.0,1839-10-21,1852-09-19,12.923287671232877,14-12-1786,Oudenbosch,moderaat of gematigd liberaal;'pragmatisch' liberaal,0,0,0,3,0,65.68767123287671,74.01917808219179,1229.0,-409.0,3,2.2320620555914674,3.101005484460695,0.8689434288692275,2062.6666666666665,2038.0,116.0,13.0,0.9404706968158745,0.0535302261190586,9271.0,180.0,14.0,10479.0,16952.5,0.0,0.0,0.0,0.065516232816613,0.4779175197426148,0.2539338988008189,liberal,0,0,0,56.777347838586095
0,00642,F.J. Jespers,Tilburg,17/05/1853,,0.07516960651289,08-02-1871,,2,7,6651.0,algemeen,,942.0,2978,2.0,3811.0,953.0,1848-09-18,1866-09-18,18.01095890410959,02-02-1790,Breda,liberaal;Thorbeckiaan,0,0,0,2,2,63.326027397260276,81.54794520547945,820.0,2991.0,7,3.809022860610965,5.196248196248196,1.3872253356372313,9886.0,7751.0,1745.0,36.0,0.8131556861099455,0.1830675618967688,9271.0,180.0,14.0,10479.0,16952.5,0.018014097989731,0.2488904359933861,0.4648855626142198,0.065516232816613,0.4779175197426148,0.2539338988008189,liberal,0,0,0,63.34721142533265
0,00078,C.C.A. Beens,Tilburg,17/05/1853,117229.005,0.058344640434193,10-02-1887,111454.177189044,5,13,12556.0,algemeen,,880.0,2978,2.0,3811.0,953.0,1852-09-20,1868-01-02,15.293150684931506,18-12-1817,Ulvenhout,Thorbeckiaan;Puttianen,0,0,0,0,2,35.43561643835616,69.83561643835617,820.0,2991.0,7,,,,,,,,,,9271.0,180.0,14.0,10479.0,16952.5,,,,0.065516232816613,0.4779175197426148,0.2539338988008189,liberal,0,0,0,67.95507370392176
0,00078,C.C.A. Beens,Tilburg,03/02/1864,117229.005,0.118191161356629,10-02-1887,111454.177189044,13,5,8614.0,herstemming,,1088.0,3081,1.0,1946.0,973.0,1852-09-20,1868-01-02,15.293150684931506,18-12-1817,Ulvenhout,Thorbeckiaan;Puttianen,0,0,0,1,2,46.23561643835617,69.83561643835617,1490.0,456.0,2,,,,,,,,,,9271.0,180.0,14.0,10479.0,16952.5,,,,0.065516232816613,0.4779175197426148,0.2539338988008189,liberal,0,0,0,67.95507370392176
0,00078,C.C.A. Beens,Tilburg,30/10/1866,117229.005,0.055800976517089,10-02-1887,111454.177189044,15,3,7642.0,algemeen,,1221.0,3095,2.0,4511.0,1128.0,1852-09-20,1868-01-02,15.293150684931506,18-12-1817,Ulvenhout,Thorbeckiaan;Puttianen,0,0,0,1,1,48.8986301369863,69.83561643835617,1027.0,3484.0,6,,,,,,,,,,9271.0,180.0,14.0,10479.0,16952.5,,,,0.065516232816613,0.4779175197426148,0.2539338988008189,liberal,0,0,0,67.95507370392176
0,01414,J.B.A.J.M. Verheyen,Tilburg,30/10/1866,77284.135,0.054173448035341,11-01-1898,78864.1419585353,2,4,11690.0,algemeen,,1214.0,3095,2.0,4511.0,1128.0,1866-11-24,1880-10-30,13.942465753424658,18-01-1818,Den Bosch,conservatief (katholiek),0,0,0,0,1,48.81369863013698,80.84109589041095,1027.0,3484.0,6,4.01603911331357,5.71420148868745,1.6981623753738795,15067.333333333334,11183.0,2620.0,97.0,0.8045323741007194,0.1884892086330935,9271.0,180.0,14.0,10479.0,16952.5,0.0160724312184166,0.2829870859067939,0.4409039865244245,0.065516232816613,0.4779175197426148,0.2539338988008189,catholic,0,0,0,80.97015671432723
0,00057,B.M. Bahlmann,Tilburg,23/11/1880,,0.005732712289502,13-05-1898,,1,17,6380.0,tussentijds,,951.0,3299,1.0,2067.0,1034.0,1880-12-13,1898-05-12,17.421917808219177,20-08-1848,Groesbeek,Rooms-Katholieken;Bahlmanniaan ('Centrum'),1,0,1,0,15,32.28219178082192,49.76164383561644,2525.0,-458.0,4,1.0048076923076923,1.811290644324756,0.8064829520170638,2288.0,1445.0,42.0,0.0,0.9717552118359112,0.02824478816408877,9271.0,180.0,14.0,10479.0,16952.5,0.4366524602867105,0.0794265788454087,0.1038357225881441,0.065516232816613,0.4779175197426148,0.2539338988008189,catholic,1,0,0,116.46437242252799
0,00057,B.M. Bahlmann,Tilburg,07/12/1880,,0.177029702970297,13-05-1898,,0,18,6514.0,herstemming,,1486.0,3299,1.0,2525.0,1263.0,1880-12-13,1898-05-12,17.421917808219177,20-08-1848,Groesbeek,Rooms-Katholieken;Bahlmanniaan ('Centrum'),1,0,1,0,15,31.915068493150685,49.76164383561644,1258.0,1267.0,2,1.0048076923076923,1.811290644324756,0.8064829520170638,2288.0,1445.0,42.0,0.0,0.9717552118359112,0.02824478816408877,9271.0,180.0,14.0,10479.0,16952.5,0.4366524602867105,0.0794265788454087,0.1038357225881441,0.065516232816613,0.4779175197426148,0.2539338988008189,catholic,1,0,0,116.46437242252799
0,00186,J.B. Bots,Eindhoven,17/05/1853,,0.103344481605351,02-03-1874,,3,10,7567.0,algemeen,,967.0,2050,2.0,3056.0,764.0,1847-10-18,1873-09-14,25.926027397260274,14-10-1806,Helmond,liberaal;Thorbeckiaan,0,0,0,2,2,46.62191780821918,67.35342465753425,985.0,2071.0,8,1.4449221773153322,1.9630080850592533,0.518085907743921,3876.3333333333335,2423.0,71.0,0.0,0.9715316760224539,0.02846832397754611,2026.0,94.0,90.0,2146.0,2282.5,0.0856521739130434,0.5997826086956521,0.2267391304347826,0.0,0.0,0.0,liberal,0,0,0,115.35902539155633
0,00681,J.F. van der Heyde,Eindhoven,17/05/1853,,0.023076923076923,12-02-1870,,2,4,6408.0,algemeen,,727.0,2050,2.0,3056.0,764.0,1840-08-05,1860-09-22,20.145205479452056,06-07-1793,Amsterdam,liberaal;conservatief,0,0,0,2,0,59.98082191780822,77.53698630136986,985.0,2071.0,8,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,2026.0,94.0,90.0,2146.0,2282.5,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0,0.0,0.0,liberal,0,0,0,51.42203206133449
0,00063,C.A.H. Barge,Eindhoven,10/06/1879,-701.62,0.161528976572133,25-09-1919,-369.780723062942,2,1,14598.0,periodiek,(DT)*,445.0,3649,1.0,2295.0,1148.0,1877-10-05,1880-05-09,2.5945205479452054,02-11-1844,Amsterdam,Rooms-Katholieken,1,0,1,0,1,35.673972602739724,75.66849315068494,,,3,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,2026.0,94.0,90.0,2146.0,2282.5,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0,0.0,0.0,catholic,0,0,0,51.42203206133449
0,00827,C. de Limpens,Maastricht,27/08/1850,,0.068992248062016,23-08-1866,,1,2,5840.0,algemeen,,731.0,1875,2.0,2622.0,656.0,1850-12-09,1858-09-19,7.7835616438356166,17-02-1793,Herenthals ,Thorbeckiaan,0,0,0,1,0,57.558904109589044,73.55890410958904,451.0,2171.0,5,,,,,,,,,,18232.0,862.0,207.0,18074.33333333333,16039.0,,,,0.0148861646234676,0.3922358435493286,0.3648569760653823,liberal,0,0,0,76.88357280095786
0,00167,E.J.H. Borret,Maastricht,27/08/1850,,0.064341085271318,10-11-1867,,1,8,6254.0,algemeen,,719.0,1875,2.0,2622.0,656.0,1849-02-13,1852-09-19,3.6,17-08-1816,Den Bosch,conservatief (katholiek),0,0,0,1,4,34.04931506849315,51.18356164383562,451.0,2171.0,5,4.01603911331357,5.71420148868745,1.6981623753738795,15067.333333333334,11183.0,2620.0,97.0,0.8045323741007194,0.1884892086330935,18232.0,862.0,207.0,18074.33333333333,16039.0,0.0160724312184166,0.2829870859067939,0.4409039865244245,0.0148861646234676,0.3922358435493286,0.3648569760653823,catholic,0,0,0,80.97015671432723
0,00870,P.T. van der Maesen de Sombreff,Maastricht,22/01/1868,59367.64,0.039633391132029,14-11-1902,53770.7741876849,3,5,12714.0,algemeen,,1151.0,2655,2.0,4047.0,1012.0,1864-09-20,1873-09-14,8.98904109589041,25-10-1827,Maastricht,Thorbeckiaan,0,0,0,1,0,40.271232876712325,75.1041095890411,1039.0,3008.0,4,3.412850635339248,4.3981544984101255,0.9853038630708775,18074.33333333333,18232.0,862.0,207.0,0.9446142686907414,0.04466089839904668,18232.0,862.0,207.0,18074.33333333333,16039.0,0.0148861646234676,0.3922358435493286,0.3648569760653823,0.0148861646234676,0.3922358435493286,0.3648569760653823,liberal,0,0,0,166.96755109057085
0,00113,C.A. van Bieberstein Rogalla Zawadsky,Maastricht,22/01/1868,697415.21,0.035174634629676,31-10-1880,512094.275509753,0,0,4666.0,,,,,,,,1858-09-20,1880-10-30,22.126027397260273,25-04-1796,Tongeren ,Thorbeckiaan;liberaal;conservatief (katholiek),0,0,0,0,0,71.78904109589041,84.57260273972602,,,4,,,,,,,,,,18232.0,862.0,207.0,18074.33333333333,16039.0,,,,0.0148861646234676,0.3922358435493286,0.3648569760653823,catholic,0,0,0,165.2924848246385
